antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,rule_score
"22379, 85099B, 22386",20712,0.0184440227703984,0.0630740037950664,0.0107779886148007,0.5843621399176955,9.264706610608467,1.0,0.0096146502525843,2.2541882878989985,0.9088259062572154,0.1523605150214592,0.5563813345281625,0.3776202998024097,3,1,5.835142442939166
23439,"22866, 22865",0.0286148007590132,0.0240607210626185,0.0104743833017077,0.3660477453580902,15.213498564961636,1.0,0.0097858905623827,1.5394523353949487,0.9617903386172204,0.2482014388489209,0.3504183422844018,0.400689487821001,1,2,5.833044592959039
"22385, 21931, 22411",85099B,0.0148766603415559,0.1467172675521821,0.0123719165085388,0.8316326530612244,5.668267048153973,1.0,0.0101892535529238,5.0679822896900655,0.8360163681113947,0.082909460834181,0.8026828148088979,0.4579787683309225,3,1,5.832017472888576
"85099C, 20712, 22386",85099B,0.0148766603415559,0.1467172675521821,0.0123719165085388,0.8316326530612244,5.668267048153973,1.0,0.0101892535529238,5.0679822896900655,0.8360163681113947,0.082909460834181,0.8026828148088979,0.4579787683309225,3,1,5.832017472888576
"21931, 22411, 21929",85099B,0.017988614800759,0.1467172675521821,0.0140417457305502,0.780590717299578,5.320373875024283,1.0,0.0114025053199341,3.8890001459640913,0.82691840085564,0.0931989924433249,0.7428644992369632,0.4381484367667057,3,1,5.831585388920807
"22356, 22355","20723, 20725",0.0304364326375711,0.0226944971537001,0.0107020872865275,0.3516209476309226,15.493665501797343,1.0,0.0100113477526653,1.5073057947744857,0.964823272449468,0.2522361359570662,0.3365646151784254,0.4115964269927188,2,2,5.8303872925131675
"20725, 21928",21929,0.0172296015180265,0.0621631878557874,0.010246679316888,0.5947136563876652,9.566974875344918,1.0,0.0091756323610425,2.3140103951819158,0.9111728967150652,0.1481888035126234,0.5678498238028075,0.379774410611415,2,1,5.829961534516224
"20724, 20719, 20728",20727,0.0149525616698292,0.0920683111954459,0.0106261859582542,0.7106598984771574,7.718832780244475,1.0,0.0092495288572673,3.1379393455174944,0.8836597098386278,0.1102362204724409,0.6813195253667069,0.4130381108214311,3,1,5.828957030708858
"22384, 20728","22383, 20725",0.0371916508538899,0.0488045540796963,0.0157874762808349,0.4244897959183674,8.697749706414449,1.0,0.013972354345423,1.6527864131239318,0.9192148509748036,0.2248648648648649,0.3949611443683761,0.3739867331069286,2,2,5.828903586698901
"20726, 22384","22383, 20727",0.0295256166982922,0.0430360531309297,0.0129791271347248,0.4395886889460154,10.214428530623904,1.0,0.0117084611257736,1.7076099785874692,0.9295446499872394,0.2178343949044585,0.4143861815405896,0.3705879952666585,2,2,5.827819196089271
"21931, 20712, 21929",22386,0.0144212523719165,0.086831119544592,0.0101707779886148,0.7052631578947368,8.12223960250276,1.0,0.0089185644999261,3.0982515586879917,0.8897120098391369,0.1116666666666666,0.6772373123816107,0.4111980125138019,3,1,5.826143385700171
"21931, 21935",20712,0.017685009487666,0.0630740037950664,0.0104743833017077,0.5922746781115881,9.390155095210796,1.0,0.0093589189461669,2.297934285428943,0.9095916228255831,0.1490280777537797,0.5648265460239933,0.3791698300305233,2,1,5.825381783133717
"20726, 22382, 22384, 20727",20725,0.0128273244781783,0.1147628083491461,0.0103225806451612,0.8047337278106509,7.012147396762781,1.0,0.0088504808644397,4.53348743603013,0.868531266112473,0.0880258899676375,0.779419262960244,0.4473404088788704,4,1,5.824940918249926
"20723, 22355, 20719",23205,0.0227703984819734,0.0340796963946869,0.0100948766603415,0.4433333333333333,13.00872308834447,1.0,0.0093188683932898,1.735186174141281,0.9446382947660412,0.2159090909090909,0.4236929645345487,0.3697735708982925,3,1,5.821917842118254
"85152, 21181",21175,0.0185958254269449,0.0583681214421252,0.010550284629981,0.5673469387755101,9.72015073909928,1.0,0.0094648812331445,2.1764133042139555,0.9141197482848988,0.1588571428571428,0.540528447393789,0.3740505825216952,2,1,5.8181631082410785
"20726, 22382, 20725",22662,0.0226944971537001,0.050246679316888,0.0114611005692599,0.5050167224080268,10.05074821408724,1.0,0.0103207774485199,1.9187583978665568,0.9214159923796827,0.1864197530864197,0.4788296425897669,0.3665566995725934,3,1,5.8174207517633585
"21931, 22386","20712, DOT",0.0385578747628083,0.0270967741935483,0.0132827324478178,0.3444881889763779,12.713254593175854,1.0,0.0122379384219869,1.4841887048338662,0.9582916239046342,0.253623188405797,0.3262312287224044,0.4173421337038753,2,2,5.817260409030606
"22382, 20727, 20728","22384, 20725",0.0214800759013282,0.0447058823529411,0.0106261859582542,0.4946996466431095,11.065649990701132,1.0,0.0096659002120772,1.8905470999588645,0.9295980896236868,0.1912568306010929,0.4710525857717279,0.3661953241704512,3,2,5.816958175625502
"22385, 22411, 22386",85099B,0.0138140417457305,0.1467172675521821,0.0117647058823529,0.8516483516483516,5.80469065337146,1.0,0.0097379474235675,5.751757677981586,0.8393199315760594,0.0790816326530612,0.8261401025588893,0.4659172953275384,3,1,5.815947325614564
"20723, 20724","22383, 22355",0.036280834914611,0.0251992409867172,0.0124478178368121,0.3430962343096234,13.615340021172557,1.0,0.0115335683345995,1.4839323656316852,0.9614350998987662,0.2538699690402477,0.3261148397593466,0.4185360689620406,2,2,5.81483863360866
"22411, 21929, 21928",85099B,0.0170018975332068,0.1467172675521821,0.0135104364326375,0.7946428571428571,5.416150875766757,1.0,0.0110159644833632,4.155115914528503,0.8294695910861943,0.0899444163719049,0.7593328271532772,0.4433638496785159,3,1,5.814764311052894
"22379, DOT",22411,0.0255787476280834,0.0852371916508538,0.0148007590132827,0.5786350148367952,6.788527444768279,1.0,0.0126204983995189,2.1709511719271988,0.875075996340991,0.1541501976284585,0.5393724129169248,0.3761385225564208,2,1,5.813856070975923
"23209, 22384, 20725",23206,0.0179127134724857,0.0744592030360531,0.0111574952561669,0.6228813559322034,8.365404550873373,1.0,0.0098237288867925,2.4542430121740613,0.8965191455668752,0.1373831775700934,0.5925423867809397,0.3863642253667133,3,1,5.813785319519551
"23206, 20728",20725,0.0273244781783681,0.1147628083491461,0.01707779886148,0.625,5.446015211640212,1.0,0.0139419650090555,2.360632511068944,0.83931330472103,0.1366120218579235,0.5763847209122868,0.3869047619047619,2,1,5.812872023809499
"21232, DOT",22697,0.0164705882352941,0.0697533206831119,0.0103225806451612,0.6267281105990783,8.984921498523239,1.0,0.0091737024221453,2.492142338416848,0.9035849985927384,0.136,0.598738810145468,0.3873575264638482,2,1,5.812751354477893
"21931, 85099C, 21928",22386,0.0141176470588235,0.086831119544592,0.0100189753320683,0.7096774193548387,8.173076923076923,1.0,0.0087931242326152,3.145359477124184,0.8902147971360382,0.1101836393989983,0.6820713157676004,0.4125310173697271,3,1,5.811254302409343
"85099B, 22386","21931, 22411",0.0608728652751423,0.039089184060721,0.0203415559772296,0.3341645885286782,8.548773696825895,1.0,0.017962085342186,1.4431656823657335,0.9402605094627084,0.2554814108674928,0.3070788668140076,0.4272764690216207,2,2,5.810967098390862
21035,DOT,0.02853889943074,0.0512333965844402,0.0134345351043643,0.4707446808510638,9.18823877068558,1.0,0.0119723903517457,1.7926444366042735,0.9173452375119348,0.2025171624713958,0.4421648936170213,0.3664834515366431,1,1,5.810858985966489
"85099C, 22411, 21928",22386,0.0152561669829222,0.086831119544592,0.010550284629981,0.6915422885572139,7.96422172355008,1.0,0.0092255745708946,2.9604345963151126,0.8879857113230334,0.1152570480928689,0.6622117572721546,0.4065228925303552,3,1,5.810670666429171
21990,"22197, DOT",0.0274762808349146,0.0239848197343453,0.0101707779886148,0.3701657458563535,15.433334498916008,1.0,0.0095117643458191,1.5496381370884516,0.961627125435804,0.2463235294117647,0.3546880551876085,0.3971081893838729,1,2,5.810455392507065
"22383, 22384, 20728",20726,0.0200379506641366,0.0739278937381404,0.0119924098671726,0.5984848484848484,8.095521436127184,1.0,0.0105110463797442,2.306443736350291,0.8943967904906913,0.1462962962962962,0.5664320857952526,0.3803512538112127,3,1,5.810378849159845
22381,"22379, 85099B",0.032561669829222,0.0307400379506641,0.0123719165085388,0.3799533799533799,12.360211804656249,1.0,0.0113709695422516,1.5632049763878384,0.95002979402175,0.2429210134128167,0.3602886281038199,0.3912112578779245,1,2,5.8102284105909625
21935,"22411, DOT",0.0394686907020872,0.0272485768500948,0.0135104364326375,0.3423076923076923,12.562406256695953,1.0,0.0124349707808691,1.4790372515729553,0.9582169857808122,0.2539229671897289,0.323884507346586,0.4190647096635954,1,2,5.809769082428148
"20726, 22384","20727, 20728",0.0295256166982922,0.038785578747628,0.0125237191650853,0.4241645244215938,10.936140135527394,1.0,0.0113785510335614,1.6692518297641636,0.9362020012418886,0.2244897959183673,0.4009292174079673,0.3735304031109926,2,2,5.809406012394573
"21931, 22411","DOT, 22386",0.039089184060721,0.0259582542694497,0.0132068311195445,0.3378640776699029,13.015670243570092,1.0,0.012192144140511,1.471060114519746,0.9607234297543172,0.2547584187408492,0.320218126961815,0.4233180037472321,2,2,5.807740200723279
"22383, 22382","20727, 20725",0.0393168880455407,0.0477419354838709,0.0162428842504743,0.4131274131274131,8.653344464155275,1.0,0.0143658199179775,1.6225976230899832,0.920634217406939,0.2293676312968917,0.3837042617530422,0.3766749943220531,2,2,5.80672361337875
"21993, DOT",20719,0.0174573055028463,0.060796963946869,0.010246679316888,0.5869565217391305,9.65437225207621,1.0,0.009185328143622,2.27385998202337,0.9123471095661132,0.1506696428571428,0.5602191832805111,0.3777479237909135,2,1,5.806482445147699
"22383, 22662, 22382",20725,0.0163946869070208,0.1147628083491461,0.0121442125237191,0.7407407407407407,6.454536547129139,1.0,0.0102627122122644,3.414486310653293,0.8591557990585693,0.1020408163265306,0.7071301774208402,0.4232804232804232,3,1,5.80631582003321
"22379, 20712",85099B,0.0205692599620493,0.1467172675521821,0.0153320683111954,0.7453874538745388,5.080434404964846,1.0,0.012314202693993,3.351298847729835,0.8200339291523696,0.1008991008991008,0.7016082285000043,0.4249441149352,2,1,5.806088783833436
"20726, 22383","22382, 20728",0.0332447817836812,0.0359013282732447,0.0132068311195445,0.3972602739726028,11.06533638390918,1.0,0.0120132992953562,1.5995273417284803,0.9409079710753088,0.2360922659430122,0.3748153133041286,0.3825624837093457,2,2,5.805483339991717
"22355, 20719","22356, 20728",0.0340037950664136,0.0190512333965844,0.010853889943074,0.3191964285714286,16.754633252703474,1.0,0.0102060757068941,1.4408690079945252,0.9734148149328476,0.2571942446043165,0.305974384589026,0.4444587720546386,2,2,5.804681068455767
"22382, 23206, 20728",20726,0.0154838709677419,0.0739278937381404,0.0100948766603415,0.6519607843137255,8.818874058863791,1.0,0.0089501866927832,2.660826896865061,0.9005508528858187,0.1272727272727273,0.6241769800289594,0.3942555461609695,3,1,5.804109953761236
"23206, 20725",22382,0.036280834914611,0.0841745730550284,0.0185958254269449,0.5125523012552302,6.089158312928457,1.0,0.0155419016379276,1.878817828668225,0.8672378016340031,0.1825633383010432,0.4677504201092042,0.3667360243877594,2,1,5.803779627853712
"21212, 22417",21975,0.0223908918406072,0.0439468690702087,0.010853889943074,0.4847457627118644,11.03026843476479,1.0,0.0098698803509896,1.8554978527913712,0.930167658428528,0.1956224350205198,0.4610610847672923,0.3658616551037733,2,1,5.803440239861194
"22385, 21931","85099B, 22411",0.0255028462998102,0.0501707779886148,0.0123719165085388,0.4851190476190476,9.66935469346589,1.0,0.0110924188687533,1.8447550207851184,0.920044228737498,0.1954436450839328,0.4579226028752559,0.3658575570924285,2,2,5.80340392271377
"85099B, 23199, 22386",20712,0.021707779886148,0.0630740037950664,0.0119924098671726,0.5524475524475524,8.758720220814082,1.0,0.0106232132762513,2.0934440227703983,0.9054841190260364,0.1647549530761209,0.5223182520654976,0.3712899615426691,3,1,5.802807595238953
"22629, 85099B",22630,0.0192030360531309,0.0623149905123339,0.0110056925996204,0.5731225296442688,9.1971855396629,1.0,0.0098090555901616,2.196613957410922,0.9087212932769028,0.1560818083961248,0.544753871463756,0.3748682075748749,2,1,5.801226300602585
"21731, DOT",21993,0.0237571157495256,0.0314231499051233,0.0100948766603415,0.4249201277955272,13.5225185596765,1.0,0.0093483532508308,1.6842475226649802,0.948584920550482,0.2239057239057239,0.4062630423717632,0.373088083221435,2,1,5.800506351634517
"22382, 22384, 20725","22383, 20728",0.0215559772296015,0.0399240986717267,0.010246679316888,0.4753521126760563,11.906395597922131,1.0,0.0093860763550079,1.8299433287062388,0.9361920604958384,0.2,0.4535349896835356,0.3660030525357468,3,2,5.799344142291735
"20712, 85099C",20713,0.0225426944971537,0.047134724857685,0.0111574952561669,0.494949494949495,10.500740090112073,1.0,0.0100949515534927,1.886673244781784,0.9256349223957328,0.1906614785992218,0.4699665123434441,0.3658322353974528,2,1,5.798925181153218
"23202, 23201",23199,0.0233017077798861,0.0694497153700189,0.0129791271347248,0.5570032573289903,8.020238158808139,1.0,0.0113608301617764,2.1005804219220896,0.8961983759523148,0.1627021883920076,0.5239411023906563,0.3719442516153148,2,1,5.798163880157682
"21930, 22411",22386,0.0226944971537001,0.086831119544592,0.0137381404174573,0.6053511705685619,6.971592370839862,1.0,0.0117675518220999,2.313877078442093,0.8764513704025992,0.1434231378763867,0.5678249249639102,0.3817839768926725,2,1,5.797854649237742
"22383, 20727, 23207",20728,0.0150284629981024,0.0840227703984819,0.0103225806451612,0.6868686868686869,8.174792185632294,1.0,0.0090598475492296,2.9252176042113,0.8910640545036693,0.1163387510692899,0.6581450902796611,0.4048616243738194,3,1,5.796138089258949
"20712, 22411, 85099C",85099B,0.0146489563567362,0.1467172675521821,0.0122201138519924,0.8341968911917099,5.685744460140081,1.0,0.0100708590028408,5.146361480075903,0.836373535837007,0.0819338422391857,0.8056879595668723,0.4587435568219284,3,1,5.796037091417484
"22384, 20727",22382,0.0403795066413662,0.0841745730550284,0.0199620493358633,0.494360902255639,5.873043180539265,1.0,0.0165631216041536,1.811223520946932,0.8646444372199528,0.1908563134978229,0.447887028610811,0.3657557441846275,2,1,5.795787244506696
"21928, 21929, 22386",22411,0.0160910815939278,0.0852371916508538,0.010853889943074,0.6745283018867926,7.913544414388684,1.0,0.0094823313373828,2.81057558507274,0.8879219985445398,0.1199664429530201,0.6442009938067119,0.4009328953779466,3,1,5.793708414658772
"21931, 22386",85099C,0.0385578747628083,0.0658823529411764,0.0178368121442125,0.4625984251968504,7.02158323959505,1.0,0.0152965286304275,1.7382115923292396,0.8919746232881889,0.2059596844872918,0.4246960471250918,0.3666678761928952,2,1,5.793705783840132
"20726, 22382, 20727, 22383",20725,0.0134345351043643,0.1147628083491461,0.0106261859582542,0.7909604519774011,6.89213224523959,1.0,0.0090844009808122,4.234783322221651,0.8665486997999692,0.0903808908973531,0.7638604093974328,0.4417765222849968,4,1,5.792763301780468
"85099B, 22386, 20713",21931,0.0158633776091081,0.0859203036053131,0.0107779886148007,0.6794258373205743,7.907628451147143,1.0,0.0094150023944204,2.851382933529696,0.8876204939027967,0.1184320266889074,0.6492929840320988,0.4024337667168242,3,1,5.790632907726506
"22355, 20719","22423, 20724",0.0340037950664136,0.0195066413662239,0.0109297912713472,0.3214285714285714,16.47790439132851,1.0,0.0102664914358961,1.444937581144512,0.972377185860332,0.2566844919786096,0.3079285824873377,0.4408699277376319,2,2,5.788930358135444
"21930, 22411",85099C,0.0226944971537001,0.0658823529411764,0.0125237191650853,0.5518394648829431,8.376134734830385,1.0,0.0110285522937827,2.0843371378402105,0.9010623476140718,0.1646706586826347,0.5202311651769542,0.3709658153907803,2,1,5.788815803614974
21892,21891,0.0296015180265654,0.0302846299810246,0.0115370018975332,0.3897435897435897,12.86935286935287,1.0,0.010640530877222,1.58902938784622,0.9504301916308172,0.23861852433281,0.3706850183838286,0.3853479853479853,1,1,5.786669171284553
"22382, 20727","22383, 20728",0.0383301707779886,0.0399240986717267,0.0150284629981024,0.3920792079207921,9.820615141362046,1.0,0.0134981654778579,1.5792779484390165,0.9339727185031051,0.2376950780312125,0.3667992382288272,0.38425253171705,2,2,5.78664806961814
"22382, 22384, 23206",20725,0.0135863377609108,0.1147628083491461,0.0107020872865275,0.7877094972067039,6.863804646625876,1.0,0.0091428810099053,4.169933086986918,0.8660749952522215,0.0909677419354838,0.7601879984307918,0.4404817327303361,3,1,5.786280524506541
"20727, 23206, 20725",22382,0.0202656546489563,0.0841745730550284,0.0125996204933586,0.6217228464419475,7.386112264988872,1.0,0.010893767665602,2.421043455389182,0.8824951183724671,0.1371900826446281,0.5869549562301225,0.3857036234013164,3,1,5.785890300521865
